value_id;brand_id;model_id;brand_name;model_name;model_electric_flag;vehicle_registered_year;trim_name;vehicle_condition_detail;trade_in_price_amount;private_party_price_amount;dealer_detail_price_amount;ingestion_timestamp;ingestion_date;load_timestamp
67c26bd203abe90215fd0987a1c39fe6;ee20afd40a90588a33d2ac680e238fe3;7d3217fdb06993cfeaffae3f74ce2c86;Acura;ILX;FALSE;2019;Base 4dr Sedan Automatic;Average;14734;16845;18872;03/12/2024 21:04;03/12/2024 00:00;03/12/2024 21:04
624ca59723441a361736572d5d50482d;ee20afd40a90588a33d2ac680e238fe3;7d3217fdb06993cfeaffae3f74ce2c86;Acura;ILX;FALSE;2019;Technology Package 4dr Sedan Automatic;Outstanding;15965;18799;21534;03/12/2024 21:04;03/12/2024 00:00;03/12/2024 21:04
38303819320d62186d4f6a8567897922;ee20afd40a90588a33d2ac680e238fe3;e4a312e5778870d106eab75746cbac86;Acura;MDX;FALSE;2019;3.5L 4dr SH-AWD Automatic;Average;21020;23396;25678;03/12/2024 21:04;03/12/2024 00:00;03/12/2024 21:04
ac2d7560da9b348904dbf34b8a01ad0c;ee20afd40a90588a33d2ac680e238fe3;e4a312e5778870d106eab75746cbac86;Acura;MDX;FALSE;2019;3.5L Advance Pkg 4dr SH-AWD Automatic;Clean;25252;27793;30235;03/12/2024 21:04;03/12/2024 00:00;03/12/2024 21:04
c803d3d64e63c85f745fcbb325e07f29;ee20afd40a90588a33d2ac680e238fe3;12caad20cb833fc8a4447c1c8c6a30c9;Acura;RDX;FALSE;2019;Base 4dr All-wheel Drive Automatic;Clean;20021;22668;25213;03/12/2024 21:04;03/12/2024 00:00;03/12/2024 21:04
25525e50be88ce85508c23ccee334a2b;ee20afd40a90588a33d2ac680e238fe3;12caad20cb833fc8a4447c1c8c6a30c9;Acura;RDX;FALSE;2019;Base 4dr All-wheel Drive Automatic;Rough;18599;21048;23401;03/12/2024 21:04;03/12/2024 00:00;03/12/2024 21:04
91ca518f30108c97d155a1b61e82ad65;ee20afd40a90588a33d2ac680e238fe3;12caad20cb833fc8a4447c1c8c6a30c9;Acura;RDX;FALSE;2019;A-Spec Package 4dr All-wheel Drive Automatic;Outstanding;23392;25647;27814;03/12/2024 21:04;03/12/2024 00:00;03/12/2024 21:04
21f5e642279b65de2477bc869ce73817;ee20afd40a90588a33d2ac680e238fe3;d66d4fbcd1a0eba4246bcc9087a27de6;Acura;RLX;FALSE;2019;Base 4dr Sedan Automatic;Clean;21751;24456;27071;03/12/2024 21:04;03/12/2024 00:00;03/12/2024 21:04
389b995977231e70f941563074bd587b;ee20afd40a90588a33d2ac680e238fe3;1b0511208c669faef4cbea0eabdda7f6;Acura;TLX;FALSE;2019;3.5L 4dr SH-AWD Sedan Automatic;Clean;17709;20259;22717;03/12/2024 21:04;03/12/2024 00:00;03/12/2024 21:04
025a9f4bdff6dfe5c733513e41fdbb50;ee20afd40a90588a33d2ac680e238fe3;1b0511208c669faef4cbea0eabdda7f6;Acura;TLX;FALSE;2019;3.5L 4dr SH-AWD Sedan Automatic;Rough;16169;18445;20623;03/12/2024 21:04;03/12/2024 00:00;03/12/2024 21:04
87e9996926820dbdef108078551b548b;ee20afd40a90588a33d2ac680e238fe3;1b0511208c669faef4cbea0eabdda7f6;Acura;TLX;FALSE;2019;3.5L Advance Pkg 4dr Front-wheel Drive Sedan Automatic;Outstanding;21829;24496;27070;03/12/2024 21:04;03/12/2024 00:00;03/12/2024 21:04
c8d861aaf0cd6a0df7fd2295a6e9fd3b;ee20afd40a90588a33d2ac680e238fe3;1b0511208c669faef4cbea0eabdda7f6;Acura;TLX;FALSE;2019;3.5L Advance Pkg 4dr Front-wheel Drive Sedan Automatic;Average;20538;23004;25375;03/12/2024 21:04;03/12/2024 00:00;03/12/2024 21:04
6e8b91816efcb883768e010166a6fdbb;ee20afd40a90588a33d2ac680e238fe3;1b0511208c669faef4cbea0eabdda7f6;Acura;TLX;FALSE;2019;2.4L 4dr Front-wheel Drive Sedan Automatic;Rough;15536;18303;20952;03/12/2024 21:04;03/12/2024 00:00;03/12/2024 21:04
d8e9b1876ee7fb3159ae49c6ebcf20b9;ee20afd40a90588a33d2ac680e238fe3;1b0511208c669faef4cbea0eabdda7f6;Acura;TLX;FALSE;2019;3.5L Advance Pkg 4dr SH-AWD Sedan Automatic;Rough;20453;22098;23671;03/12/2024 21:04;03/12/2024 00:00;03/12/2024 21:04
f86ed1d00dbe7bf42dd39fbd6c855187;ee20afd40a90588a33d2ac680e238fe3;1b0511208c669faef4cbea0eabdda7f6;Acura;TLX;FALSE;2019;3.5L Tech & A-Spec Pkgs 4dr SH-AWD Sedan Automatic;Average;20694;23293;25790;03/12/2024 21:04;03/12/2024 00:00;03/12/2024 21:04
2a4eae7077311ce26d5f44b7605d18ad;2de5db8d042f477e688eb8914505da2c;ecf4e09bd3c4c21b958f94442d3657fc;Alfa Romeo;Giulia;FALSE;2019;Base 4dr Rear-wheel Drive Sedan Automatic;Rough;11952;14070;16098;03/12/2024 21:04;03/12/2024 00:00;03/12/2024 21:04
bc420f75f6e23ff891326626ade86c52;2de5db8d042f477e688eb8914505da2c;ecf4e09bd3c4c21b958f94442d3657fc;Alfa Romeo;Giulia;FALSE;2019;Quadrifoglio 4dr Rear-wheel Drive Sedan Automatic;Rough;24128;27408;30519;03/12/2024 21:04;03/12/2024 00:00;03/12/2024 21:04
898104a1624f52cfd0c6ee014daa9b23;2de5db8d042f477e688eb8914505da2c;ecf4e09bd3c4c21b958f94442d3657fc;Alfa Romeo;Giulia;FALSE;2019;Ti 4dr All-wheel Drive Sedan Automatic;Clean;14878;17023;19090;03/12/2024 21:04;03/12/2024 00:00;03/12/2024 21:04
e483d97a94a80c5a4753604de4549732;2de5db8d042f477e688eb8914505da2c;ecf4e09bd3c4c21b958f94442d3657fc;Alfa Romeo;Giulia;FALSE;2019;Base 4dr All-wheel Drive Sedan Automatic;Outstanding;14003;16736;19373;03/12/2024 21:04;03/12/2024 00:00;03/12/2024 21:04
0f55a2ba45c949d9db08a0797c2bc1c4;2de5db8d042f477e688eb8914505da2c;5814e82eb99fc8dfa4fa4c314c67f704;Alfa Romeo;Stelvio;FALSE;2019;Base 4dr 4x2 Automatic;Rough;12611;14923;17142;03/12/2024 21:04;03/12/2024 00:00;03/12/2024 21:04
f7f79928683e1483b216d498abbc9922;b844de1b128bdcbe1864013e43ac8c1b;69f8d4a661f15571cc0345c01bda6987;Aston Martin;Db11;FALSE;2019;Base V12 2dr Coupe Automatic;Outstanding;64507;69907;75314;03/12/2024 21:04;03/12/2024 00:00;03/12/2024 21:04
582a509a6f5e1907ad60c04d6a99db77;b844de1b128bdcbe1864013e43ac8c1b;7cccb260e3478923634d7c1eaadfa941;Aston Martin;Vantage;FALSE;2019;Base 2dr Coupe Automatic;Outstanding;53746;57870;61999;03/12/2024 21:04;03/12/2024 00:00;03/12/2024 21:04
407661f20b5b297156221bc7a5693c44;66c9f275cd837377e69f3106d17ae364;50fff5cfbd76a7cf5be2a659c116309e;Audi;A4 Allroad;FALSE;2019;2.0T Premium 4dr All-wheel Drive quattro Wagon Automatic;Outstanding;20478;24517;28414;03/12/2024 21:04;03/12/2024 00:00;03/12/2024 21:04
de4464a1941cb1ef995d4f5f8ce440d4;eb73cebeb35f7b583df8223178c59db9;bf96c768c8df0e93191b2793ebb354fb;Buick;Regal Tourx;FALSE;2019;Essence 4dr All-wheel Drive Wagon Automatic;Clean;15433;17148;18803;03/12/2024 21:04;03/12/2024 00:00;03/12/2024 21:04
6a187e7bce114f1c1d0c47a151bcd16d;eb73cebeb35f7b583df8223178c59db9;bf96c768c8df0e93191b2793ebb354fb;Buick;Regal Tourx;FALSE;2019;Base 4dr All-wheel Drive Wagon Automatic;Average;18241;20352;22381;03/12/2024 21:04;03/12/2024 00:00;03/12/2024 21:04
82a1e3799a5176cad502933edf8a481f;087355d0be2309b6aa092be9c72165d9;d294953337e3664302e79aa371ef3437;Chevrolet;Silverado 1500;FALSE;2019;Silverado Custom 4x4 Crew Cab 5.75 ft. box 147.4 in. WB Automatic;Outstanding;25641;28053;30380;03/12/2024 21:04;03/12/2024 00:00;03/12/2024 21:04
24e24258015b99512e01acc0d86a7fb7;087355d0be2309b6aa092be9c72165d9;d294953337e3664302e79aa371ef3437;Chevrolet;Silverado 1500;FALSE;2019;Silverado Custom Trail Boss 4x4 Crew Cab 6.6 ft. box 157 in. WB Automatic;Clean;27709;31192;34546;03/12/2024 21:04;03/12/2024 00:00;03/12/2024 21:04
2ec3c5f44a862a51101e2bece23f51cd;087355d0be2309b6aa092be9c72165d9;d294953337e3664302e79aa371ef3437;Chevrolet;Silverado 1500;FALSE;2019;High Country 4x2 Crew Cab 5.75 ft. box 147.4 in. WB Automatic;Rough;29348;30711;32014;03/12/2024 21:04;03/12/2024 00:00;03/12/2024 21:04
835d33e13fc441ae8a1061daca7dec6c;087355d0be2309b6aa092be9c72165d9;d294953337e3664302e79aa371ef3437;Chevrolet;Silverado 1500;FALSE;2019;Silverado Custom 4x2 Crew Cab 5.75 ft. box 147.4 in. WB Automatic;Clean;22786;24907;26950;03/12/2024 21:04;03/12/2024 00:00;03/12/2024 21:04
7a69f05f7dc0832a8f48a716677be969;087355d0be2309b6aa092be9c72165d9;d294953337e3664302e79aa371ef3437;Chevrolet;Silverado 1500;FALSE;2019;LT 4x2 Crew Cab 5.75 ft. box 147.4 in. WB Automatic;Average;21266;24382;27376;03/12/2024 21:04;03/12/2024 00:00;03/12/2024 21:04
abe61c5e6451ad92f922211436ef403a;087355d0be2309b6aa092be9c72165d9;d294953337e3664302e79aa371ef3437;Chevrolet;Silverado 1500;FALSE;2019;LT Trail Boss 4x4 Crew Cab 5.75 ft. box 147.4 in. WB Automatic;Outstanding;29235;33318;37256;03/12/2024 21:04;03/12/2024 00:00;03/12/2024 21:04
853359f470d732d77d9fc7615a51c0e1;087355d0be2309b6aa092be9c72165d9;d294953337e3664302e79aa371ef3437;Chevrolet;Silverado 1500;FALSE;2019;LT 4x2 Double Cab 6.6 ft. box 147.4 in. WB Automatic;Average;19597;22091;24487;03/12/2024 21:04;03/12/2024 00:00;03/12/2024 21:04
1a07845f4886382265b510c0909cab20;087355d0be2309b6aa092be9c72165d9;d294953337e3664302e79aa371ef3437;Chevrolet;Silverado 1500;FALSE;2019;LT 4x4 Double Cab 6.6 ft. box 147.4 in. WB Automatic;Average;21742;24575;27296;03/12/2024 21:04;03/12/2024 00:00;03/12/2024 21:04
705f9aec03b5bdde362179ff90cf01f5;087355d0be2309b6aa092be9c72165d9;d294953337e3664302e79aa371ef3437;Chevrolet;Silverado 1500;FALSE;2019;LTZ 4x4 Double Cab 6.6 ft. box 147.4 in. WB Automatic;Rough;25325;27905;30375;03/12/2024 21:04;03/12/2024 00:00;03/12/2024 21:04
20f41a3db99aa52e5f09a2b80c5bbf73;087355d0be2309b6aa092be9c72165d9;d294953337e3664302e79aa371ef3437;Chevrolet;Silverado 1500;FALSE;2019;LTZ 4x2 Double Cab 6.6 ft. box 147.4 in. WB Automatic;Clean;26119;28253;30308;03/12/2024 21:04;03/12/2024 00:00;03/12/2024 21:04
2ec3a7e7e251552d0e7816c642448b3e;087355d0be2309b6aa092be9c72165d9;d294953337e3664302e79aa371ef3437;Chevrolet;Silverado 1500;FALSE;2019;LTZ 4x2 Double Cab 6.6 ft. box 147.4 in. WB Automatic;Average;25177;27205;29153;03/12/2024 21:04;03/12/2024 00:00;03/12/2024 21:04
c725df4e4b7e4a733067cf7e3f722bc3;087355d0be2309b6aa092be9c72165d9;d294953337e3664302e79aa371ef3437;Chevrolet;Silverado 1500;FALSE;2019;RST 4x4 Crew Cab 6.6 ft. box 157 in. WB Automatic;Average;23254;27582;31742;03/12/2024 21:04;03/12/2024 00:00;03/12/2024 21:04
47977121eab565a955eec0641e4e8844;087355d0be2309b6aa092be9c72165d9;d294953337e3664302e79aa371ef3437;Chevrolet;Silverado 1500;FALSE;2019;RST 4x2 Crew Cab 6.6 ft. box 157 in. WB Automatic;Clean;27679;29356;30972;03/12/2024 21:04;03/12/2024 00:00;03/12/2024 21:04
eb2270737861ae4155dcb773603f0054;087355d0be2309b6aa092be9c72165d9;d294953337e3664302e79aa371ef3437;Chevrolet;Silverado 1500;FALSE;2019;RST 4x2 Double Cab 6.6 ft. box 147.4 in. WB Automatic;Outstanding;20311;24509;28556;03/12/2024 21:04;03/12/2024 00:00;03/12/2024 21:04
f9ad2b939d5d8d7e3b8f7dd499b79047;087355d0be2309b6aa092be9c72165d9;d294953337e3664302e79aa371ef3437;Chevrolet;Silverado 1500;FALSE;2019;RST 4x4 Double Cab 6.6 ft. box 147.4 in. WB Automatic;Average;24318;26784;29154;03/12/2024 21:04;03/12/2024 00:00;03/12/2024 21:04
ae52c0b47e5e3b99dab9130dabac391a;087355d0be2309b6aa092be9c72165d9;d294953337e3664302e79aa371ef3437;Chevrolet;Silverado 1500;FALSE;2019;Work Truck 4x4 Crew Cab 5.75 ft. box 147.4 in. WB Automatic;Clean;20320;24440;28408;03/12/2024 21:04;03/12/2024 00:00;03/12/2024 21:04
4411214f62c3c84e912eb95a32ac0e4b;087355d0be2309b6aa092be9c72165d9;d294953337e3664302e79aa371ef3437;Chevrolet;Silverado 1500;FALSE;2019;Work Truck 4x4 Double Cab 6.6 ft. box 147.4 in. WB Automatic;Average;17527;20720;23789;03/12/2024 21:04;03/12/2024 00:00;03/12/2024 21:04
8c066cd266d503af0c96f83b1e5dce5b;087355d0be2309b6aa092be9c72165d9;d294953337e3664302e79aa371ef3437;Chevrolet;Silverado 1500;FALSE;2019;Work Truck 4x2 Double Cab 6.6 ft. box 147.4 in. WB Automatic;Average;18406;20235;21992;03/12/2024 21:04;03/12/2024 00:00;03/12/2024 21:04
b2c2aa4c0b76aa74674019c0f2d91d84;087355d0be2309b6aa092be9c72165d9;d294953337e3664302e79aa371ef3437;Chevrolet;Silverado 1500;FALSE;2019;Work Truck 4x2 Crew Cab 5.75 ft. box 147.4 in. WB Automatic;Average;19341;22131;24810;03/12/2024 21:04;03/12/2024 00:00;03/12/2024 21:04
83617122b706d0ba313a6ef07e57a27b;087355d0be2309b6aa092be9c72165d9;33eb09bbb255316dd691e8e38a962fa5;Chevrolet;Silverado 1500 LD;FALSE;2019;LT 4x4 Double Cab 6.6 ft. box 143.5 in. WB Automatic;Rough;20381;23104;25711;03/12/2024 21:04;03/12/2024 00:00;03/12/2024 21:04
b147e8c99be30a6745060c83d4cecfb3;71bfe84017d34d8a65283b6e7cc91481;eae920f770b79bdbacb02d0d1beb463b;Chrysler;Pacifica;FALSE;2019;L Front-wheel Drive Passenger Van Automatic;Clean;12713;15821;18821;03/12/2024 21:04;03/12/2024 00:00;03/12/2024 21:04
a83206fbce4aa37fe962e61fd0f21fe8;71bfe84017d34d8a65283b6e7cc91481;eae920f770b79bdbacb02d0d1beb463b;Chrysler;Pacifica;FALSE;2019;Touring Plus Front-wheel Drive Passenger Van Automatic;Rough;14075;15997;17833;03/12/2024 21:04;03/12/2024 00:00;03/12/2024 21:04
7446698eb0809a8f1ebb41bf80c15d62;71bfe84017d34d8a65283b6e7cc91481;eae920f770b79bdbacb02d0d1beb463b;Chrysler;Pacifica;FALSE;2019;Limited Front-wheel Drive Passenger Van Automatic;Average;18041;20753;23359;03/12/2024 21:04;03/12/2024 00:00;03/12/2024 21:04
f09aff2f6a02c37e3a120735bd615579;28e99cf8ddf176ecc79beae76e2a58f6;513fb73b35c972f6e9cd92ca9c53260b;Dodge;Challenger;FALSE;2019;SRT Hellcat 2dr Rear-wheel Drive Coupe Manual;Average;34536;36407;38205;03/12/2024 21:04;03/12/2024 00:00;03/12/2024 21:04
76d1e1c2ae3d2fc4345de33afef2da1e;28e99cf8ddf176ecc79beae76e2a58f6;513fb73b35c972f6e9cd92ca9c53260b;Dodge;Challenger;FALSE;2019;SXT 2dr Rear-wheel Drive Coupe Automatic;Average;14900;17155;19320;03/12/2024 21:04;03/12/2024 00:00;03/12/2024 21:04
6cb59ceed6618564774100adfe6964c8;b76bfb499dbe059f775aeaaa05d3c6d2;3fe6aba6aef72d0dd6c6cc98d35a2b81;Fiat;500e;FALSE;2019;Battery Electric 2dr Hatchback Automatic;Clean;16929;20290;23526;03/12/2024 21:04;03/12/2024 00:00;03/12/2024 21:04
c618920b3914e7f6e228247319a75394;15f8dd65212be77a63a27bdd439589fb;aef15829e1e8729b964b71b47bc35123;Genesis;G90;FALSE;2019;3.3T Premium 4dr Rear-wheel Drive Sedan Automatic;Average;24794;27583;30262;03/12/2024 21:04;03/12/2024 00:00;03/12/2024 21:04
973a46045a055759484e3642e0d7c51f;15f8dd65212be77a63a27bdd439589fb;aef15829e1e8729b964b71b47bc35123;Genesis;G90;FALSE;2019;5.0 Ultimate 4dr Rear-wheel Drive Sedan Automatic;Outstanding;26968;29554;32061;03/12/2024 21:04;03/12/2024 00:00;03/12/2024 21:04
98a54985a4822871f8f08dc679296ecd;15f8dd65212be77a63a27bdd439589fb;aef15829e1e8729b964b71b47bc35123;Genesis;G90;FALSE;2019;5.0 Ultimate 4dr Rear-wheel Drive Sedan Automatic;Average;25167;27471;29684;03/12/2024 21:04;03/12/2024 00:00;03/12/2024 21:04
4f2dd9ba67b3296be024c1687035b2ea;a8c65ca00f9a987f49d602ea0c87583a;82af77f37861bc001da5241e414ec8ce;GMC;Sierra 1500;FALSE;2019;Base 4x2 Crew Cab 5.75 ft. box 147.4 in. WB Automatic;Clean;19805;23511;27080;03/12/2024 21:04;03/12/2024 00:00;03/12/2024 21:04
6aad47fea6af8548f0f3c691ef3e556a;a8c65ca00f9a987f49d602ea0c87583a;82af77f37861bc001da5241e414ec8ce;GMC;Sierra 1500;FALSE;2019;Base 4x4 Crew Cab 5.75 ft. box 147.4 in. WB Automatic;Rough;23020;24243;25413;03/12/2024 21:04;03/12/2024 00:00;03/12/2024 21:04
ddd62d36f51e3275f0f4ed1d17d00a56;a8c65ca00f9a987f49d602ea0c87583a;82af77f37861bc001da5241e414ec8ce;GMC;Sierra 1500;FALSE;2019;AT4 4x4 Crew Cab 5.75 ft. box 147.4 in. WB Automatic;Rough;31965;34007;35961;03/12/2024 21:04;03/12/2024 00:00;03/12/2024 21:04
99eade571c7c9f7e58cd68b4e4c9d80e;a8c65ca00f9a987f49d602ea0c87583a;82af77f37861bc001da5241e414ec8ce;GMC;Sierra 1500;FALSE;2019;Denali 4x4 Crew Cab 5.75 ft. box 147.4 in. WB Automatic;Outstanding;36548;38115;39628;03/12/2024 21:04;03/12/2024 00:00;03/12/2024 21:04
27076e2648ed8cb7e0843af0852fff0e;a8c65ca00f9a987f49d602ea0c87583a;82af77f37861bc001da5241e414ec8ce;GMC;Sierra 1500;FALSE;2019;Denali 4x2 Crew Cab 6.6 ft. box 157 in. WB Automatic;Average;33062;35420;37685;03/12/2024 21:04;03/12/2024 00:00;03/12/2024 21:04
1d62e4d984ff6703fb7ba7c0939b5029;a8c65ca00f9a987f49d602ea0c87583a;82af77f37861bc001da5241e414ec8ce;GMC;Sierra 1500;FALSE;2019;Elevation 4x4 Double Cab 6.6 ft. box 147.4 in. WB Automatic;Average;25856;27840;29747;03/12/2024 21:04;03/12/2024 00:00;03/12/2024 21:04
6519358a41de258d8801c1420a73aa63;a8c65ca00f9a987f49d602ea0c87583a;82af77f37861bc001da5241e414ec8ce;GMC;Sierra 1500;FALSE;2019;SLE 4x4 Crew Cab 5.75 ft. box 147.4 in. WB Automatic;Average;23942;26679;29310;03/12/2024 21:04;03/12/2024 00:00;03/12/2024 21:04
450e235a1eda77cbb64dcdaaedb50d60;a8c65ca00f9a987f49d602ea0c87583a;82af77f37861bc001da5241e414ec8ce;GMC;Sierra 1500;FALSE;2019;Elevation 4x2 Double Cab 6.6 ft. box 147.4 in. WB Automatic;Clean;24608;25926;27195;03/12/2024 21:04;03/12/2024 00:00;03/12/2024 21:04
0eb8b4e7ecb5da7ed219c60207e1cbc8;a8c65ca00f9a987f49d602ea0c87583a;82af77f37861bc001da5241e414ec8ce;GMC;Sierra 1500;FALSE;2019;SLE 4x2 Crew Cab 5.75 ft. box 147.4 in. WB Automatic;Average;22603;25211;27717;03/12/2024 21:04;03/12/2024 00:00;03/12/2024 21:04
7349667d765c4fd97bff968034640dba;a8c65ca00f9a987f49d602ea0c87583a;82af77f37861bc001da5241e414ec8ce;GMC;Sierra 1500;FALSE;2019;SLE 4x2 Crew Cab 6.6 ft. box 157 in. WB Automatic;Rough;21510;24421;27207;03/12/2024 21:04;03/12/2024 00:00;03/12/2024 21:04
0f291a884744b2853a25828714f7da45;a8c65ca00f9a987f49d602ea0c87583a;82af77f37861bc001da5241e414ec8ce;GMC;Sierra 1500;FALSE;2019;SLE 4x4 Double Cab 6.6 ft. box 147.4 in. WB Automatic;Clean;23484;26073;28567;03/12/2024 21:04;03/12/2024 00:00;03/12/2024 21:04
55183e81814b0b8b40a522f34d2e4e5a;a8c65ca00f9a987f49d602ea0c87583a;82af77f37861bc001da5241e414ec8ce;GMC;Sierra 1500;FALSE;2019;SLE 4x4 Double Cab 6.6 ft. box 147.4 in. WB Automatic;Rough;21535;23848;26063;03/12/2024 21:04;03/12/2024 00:00;03/12/2024 21:04
c5a9786a0ae7c4dc7eaae48eb73abf2a;a8c65ca00f9a987f49d602ea0c87583a;82af77f37861bc001da5241e414ec8ce;GMC;Sierra 1500;FALSE;2019;SLT 4x4 Crew Cab 5.75 ft. box 147.4 in. WB Automatic;Rough;28634;30048;31402;03/12/2024 21:04;03/12/2024 00:00;03/12/2024 21:04
3e73ec9e9736575cd97dd5bed5b8f973;a8c65ca00f9a987f49d602ea0c87583a;82af77f37861bc001da5241e414ec8ce;GMC;Sierra 1500;FALSE;2019;SLT 4x2 Double Cab 6.6 ft. box 147.4 in. WB Automatic;Outstanding;24364;28590;32666;03/12/2024 21:04;03/12/2024 00:00;03/12/2024 21:04
433bae156607b9dd26d7e59563a81055;a8c65ca00f9a987f49d602ea0c87583a;69610f3c34a44ba5dd5fa3af804ef3f5;GMC;Sierra 2500hd;FALSE;2019;Denali 4x2 Crew Cab 6.6 ft. box 153.7 in. WB Automatic;Outstanding;37640;40814;43874;03/12/2024 21:04;03/12/2024 00:00;03/12/2024 21:04
674eebb26a8f87faa91da4bd7f3b09b0;a8c65ca00f9a987f49d602ea0c87583a;69610f3c34a44ba5dd5fa3af804ef3f5;GMC;Sierra 2500hd;FALSE;2019;Denali 4x4 Crew Cab 6.6 ft. box 153.7 in. WB Automatic;Rough;40276;43103;45808;03/12/2024 21:04;03/12/2024 00:00;03/12/2024 21:04
08b9f907ba7801e218f7f32ef444f2e7;a8c65ca00f9a987f49d602ea0c87583a;69610f3c34a44ba5dd5fa3af804ef3f5;GMC;Sierra 2500hd;FALSE;2019;SLE 4x2 Crew Cab 6.6 ft. box 153.7 in. WB Automatic;Outstanding;30381;33565;36635;03/12/2024 21:04;03/12/2024 00:00;03/12/2024 21:04
1005e6378c2c43b36f3b2860a2bf32cc;a8c65ca00f9a987f49d602ea0c87583a;69610f3c34a44ba5dd5fa3af804ef3f5;GMC;Sierra 2500hd;FALSE;2019;SLT 4x4 Crew Cab 6.6 ft. box 153.7 in. WB Automatic;Outstanding;38590;42984;47222;03/12/2024 21:04;03/12/2024 00:00;03/12/2024 21:04
5a9d92f0130f8ca28c6041c112ce8a7d;26519085d2d64077920f3cb558e318ad;e11ef6c0c5186df809d0ad53f427b265;Honda;Odyssey;FALSE;2019;Touring Passenger Van Automatic;Clean;25838;28519;31106;03/12/2024 21:04;03/12/2024 00:00;03/12/2024 21:04
8d1f8b6ce74e8081bbf4f6fc250e51c0;26519085d2d64077920f3cb558e318ad;e11ef6c0c5186df809d0ad53f427b265;Honda;Odyssey;FALSE;2019;Elite Passenger Van Automatic;Rough;24472;26865;29149;03/12/2024 21:04;03/12/2024 00:00;03/12/2024 21:04
6faa47af897db826637ec355b9aee3a7;26519085d2d64077920f3cb558e318ad;e11ef6c0c5186df809d0ad53f427b265;Honda;Odyssey;FALSE;2019;LX Passenger Van Automatic;Average;17171;20164;23039;03/12/2024 21:04;03/12/2024 00:00;03/12/2024 21:04
fb5a130e7ffbbe135d65afc4d74f0e80;2b5975c5de501a8b7d4fcae0ca65bac5;b873444123745dbfedb4567d479b079f;Infiniti;Q60;FALSE;2019;3.0t LUXE 2dr Rear Wheel Drive Coupe Automatic;Outstanding;20254;23094;25834;03/12/2024 21:04;03/12/2024 00:00;03/12/2024 21:04
0887e98a389173ae173638b88bebea94;2b5975c5de501a8b7d4fcae0ca65bac5;b873444123745dbfedb4567d479b079f;Infiniti;Q60;FALSE;2019;3.0t PURE 2dr All-wheel Drive Coupe Automatic;Rough;16989;19472;21849;03/12/2024 21:04;03/12/2024 00:00;03/12/2024 21:04
721c07658b49228ec604ac614b9baaea;61d8c83a74bb6f7461b4554eb9a2dee4;d23bf05cddf0648a97bc4863763eb678;KIA;Sedona;FALSE;2019;L Passenger Van Automatic;Average;12398;14621;16756;03/12/2024 21:04;03/12/2024 00:00;03/12/2024 21:04
3f3d32c13410f7809703f1a31aab91c1;61d8c83a74bb6f7461b4554eb9a2dee4;d23bf05cddf0648a97bc4863763eb678;KIA;Sedona;FALSE;2019;LX Passenger Van Automatic;Clean;14435;17261;19988;03/12/2024 21:04;03/12/2024 00:00;03/12/2024 21:04
341f1cc616a7dcc4c33fe2e5433919c3;61d8c83a74bb6f7461b4554eb9a2dee4;d23bf05cddf0648a97bc4863763eb678;KIA;Sedona;FALSE;2019;LX Passenger Van Automatic;Rough;12996;15471;17835;03/12/2024 21:04;03/12/2024 00:00;03/12/2024 21:04
f465500d98b6b64f4cfe858407d5999e;61d8c83a74bb6f7461b4554eb9a2dee4;695e2d9fa13c576b7873ae06905feb77;KIA;Soul;FALSE;2019;! 4dr Hatchback Automatic;Outstanding;10343;13087;15736;03/12/2024 21:04;03/12/2024 00:00;03/12/2024 21:04
639fc67851ee3c2fb3ceb26f81e58ae7;61d8c83a74bb6f7461b4554eb9a2dee4;695e2d9fa13c576b7873ae06905feb77;KIA;Soul;FALSE;2019;! 4dr Hatchback Automatic;Rough;8802;11087;13272;03/12/2024 21:04;03/12/2024 00:00;03/12/2024 21:04
9f370c0f21810d809c29ca682fe8555b;753c85481956e7b0e11b63214c22e93a;bf00d952296b05f79951d732078f2bcd;Lexus;ES 300h;FALSE;2019;Base 4dr Sedan CVT;Rough;19453;21957;24353;03/12/2024 21:04;03/12/2024 00:00;03/12/2024 21:04
881f508e98bc1f7cdb405bae547a0ca7;753c85481956e7b0e11b63214c22e93a;bf00d952296b05f79951d732078f2bcd;Lexus;ES 300h;FALSE;2019;Ultra Luxury 4dr Sedan CVT;Clean;23176;26843;30377;03/12/2024 21:04;03/12/2024 00:00;03/12/2024 21:04
165c35c7df3897d99f7cd2f3ac4de81d;753c85481956e7b0e11b63214c22e93a;c1956852686354ed070f86abe552fd75;Lexus;LC 500h;FALSE;2019;Base 2dr Rear-wheel Drive Coupe CVT;Outstanding;49729;53907;57960;03/12/2024 21:04;03/12/2024 00:00;03/12/2024 21:04
c5eb349c806b20d974059f985e884f8c;753c85481956e7b0e11b63214c22e93a;dbd35a73e4896d7db75007fb46c2e6f8;Lexus;RX 450h;FALSE;2019;F SPORT 4dr All-wheel Drive CVT;Clean;29419;32080;34639;03/12/2024 21:04;03/12/2024 00:00;03/12/2024 21:04
8edd59df44d2c2bb05272c7c3646e711;753c85481956e7b0e11b63214c22e93a;dbd35a73e4896d7db75007fb46c2e6f8;Lexus;RX 450h;FALSE;2019;F SPORT 4dr All-wheel Drive CVT;Average;28510;31084;33557;03/12/2024 21:04;03/12/2024 00:00;03/12/2024 21:04
